Date/Time (LST),Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-06-01 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,00:00,11.6,,3.8,,59,,,,36.0,,6,,25.0,,101.21,,,,,,Clear
2012-06-01 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,01:00,11.3,,3.6,,59,,,,1.0,,7,,25.0,,101.24,,,,,,Clear
2012-06-01 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,02:00,10.8,,3.1,,59,,,,2.0,,9,,25.0,,101.27,,,,,,Mainly Clear
2012-06-01 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,03:00,9.5,,2.6,,62,,,,2.0,,9,,25.0,,101.29,,,,,,Mainly Clear
2012-06-01 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,04:00,10.1,,2.8,,60,,,,3.0,,11,,48.3,,101.34,,,,,,Mostly Cloudy
2012-06-01 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,05:00,10.7,,3.3,,60,,,,3.0,,11,,48.3,,101.38,,,,,,Cloudy
2012-06-01 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,06:00,11.6,,4.5,,62,,,,2.0,,7,,48.3,,101.42,,,,,,Cloudy
2012-06-01 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,07:00,14.6,,5.3,,54,,,,4.0,,9,,48.3,,101.44,,,,,,Cloudy
2012-06-01 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,08:00,15.2,,3.5,,45,,,,5.0,,11,,48.3,,101.48,,,,,,Cloudy
2012-06-01 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,09:00,17.1,,4.6,,44,,,,7.0,,11,,48.3,,101.47,,,,,,Cloudy
2012-06-01 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,10:00,18.5,,1.2,,31,,,,8.0,,20,,48.3,,101.44,,,,,,Mostly Cloudy
2012-06-01 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,11:00,18.4,,1.0,,31,,,,7.0,,17,,48.3,,101.4,,,,,,Cloudy
2012-06-01 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,12:00,19.3,,3.3,,35,,,,9.0,,20,,48.3,,101.32,,,,,,Cloudy
2012-06-01 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,13:00,19.5,,4.0,,36,,,,10.0,,17,,48.3,,101.29,,,,,,Cloudy
2012-06-01 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,14:00,19.6,,4.6,,37,,,,11.0,,15,,48.3,,101.21,,,,,,Cloudy
2012-06-01 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,15:00,19.8,,4.9,,38,,,,10.0,,17,,48.3,,101.16,,,,,,Cloudy
2012-06-01 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,16:00,20.2,,4.3,,35,,,,7.0,,22,,48.3,,101.04,,,,,,Cloudy
2012-06-01 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,17:00,20.2,,4.1,,35,,,,8.0,,19,,48.3,,101.03,,,,,,Cloudy
2012-06-01 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,18:00,20.1,,4.6,,36,,,,8.0,,19,,24.1,,100.98,,,,,,Cloudy
2012-06-01 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,19:00,20.0,,5.3,,38,,,,6.0,,19,,25.0,,100.88,,,,,,Cloudy
2012-06-01 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,20:00,19.9,,4.9,,37,,,,8.0,,20,,25.0,,100.86,,,,,,Cloudy
2012-06-01 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,21:00,19.6,,5.7,,40,,,,8.0,,26,,25.0,,100.8,,,,,,Rain
2012-06-01 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,22:00,19.6,,6.5,,42,,,,10.0,,20,,25.0,,100.77,,,,,,Cloudy
2012-06-01 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,1,23:00,18.2,,8.3,,52,,,,11.0,,19,,25.0,,100.77,,,,,,Rain
2012-06-02 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,00:00,17.5,,8.2,,54,,,,14.0,,15,,19.3,,100.78,,,,,,Rain
2012-06-02 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,01:00,15.9,,9.5,,66,,,,9.0,,19,,16.1,,100.67,,,,,,Rain
2012-06-02 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,02:00,14.6,,8.7,,68,,,,10.0,,19,,16.1,,100.58,,,,,,Rain
2012-06-02 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,03:00,14.2,,8.8,,70,,,,9.0,,19,,16.1,,100.5,,,,,,Rain
2012-06-02 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,04:00,13.6,,9.5,,76,,,,10.0,,24,,12.9,,100.43,,,,,,Rain
2012-06-02 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,05:00,13.4,,9.2,,76,,,,9.0,,24,,16.1,,100.36,,,,,,Rain
2012-06-02 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,06:00,13.6,,9.5,,76,,,,11.0,,19,,16.1,,100.44,,,,,,Rain
2012-06-02 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,07:00,13.4,,8.7,,73,,,,13.0,,17,,19.3,,100.45,,,,,,Rain
2012-06-02 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,08:00,12.3,,9.7,,84,,,,5.0,,11,,19.3,,100.48,,,,,,Rain
2012-06-02 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,09:00,13.1,,9.6,,79,,,,11.0,,13,,24.1,,100.52,,,,,,Cloudy
2012-06-02 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,10:00,12.5,,9.8,,84,,,,8.0,,7,,8.0,,100.48,,,,,,"Rain,Fog"
2012-06-02 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,11:00,12.5,,10.3,,86,,,,10.0,,7,,16.1,,100.48,,,,,,Rain
2012-06-02 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,12:00,12.8,,10.5,,86,,,,9.0,,9,,24.1,,100.43,,,,,,Rain
2012-06-02 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,13:00,13.1,,10.9,,86,,,,11.0,,11,,24.1,,100.43,,,,,,Rain
2012-06-02 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,14:00,13.6,,10.9,,84,,,,11.0,,20,,24.1,,100.39,,,,,,Cloudy
2012-06-02 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,15:00,13.9,,10.9,,82,,,,12.0,,17,,24.1,,100.38,,,,,,Cloudy
2012-06-02 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,16:00,13.5,,11.0,,85,,,,11.0,,22,,24.1,,100.35,,,,,,Rain
2012-06-02 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,17:00,13.5,,11.0,,85,,,,13.0,,17,,24.1,,100.36,,,,,,Drizzle
2012-06-02 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,18:00,13.1,,11.1,,88,,,,12.0,,19,,6.4,,100.38,,,,,,"Drizzle,Fog"
2012-06-02 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,19:00,13.2,,11.2,,88,,,,18.0,,9,,4.8,,100.4,,,,,,"Drizzle,Fog"
2012-06-02 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,20:00,12.9,,10.5,,85,,,,7.0,,4,,19.3,,100.4,,,,,,Drizzle
2012-06-02 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,21:00,13.0,,10.7,,86,,,,12.0,,7,,25.0,,100.41,,,,,,Cloudy
2012-06-02 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,22:00,13.3,,10.4,,83,,,,9.0,,15,,25.0,,100.34,,,,,,Cloudy
2012-06-02 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,2,23:00,13.1,,10.2,,83,,,,9.0,,6,,25.0,,100.33,,,,,,Cloudy
2012-06-03 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,00:00,13.1,,10.4,,84,,,,9.0,,9,,19.3,,100.33,,,,,,Cloudy
2012-06-03 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,01:00,13.0,,10.9,,87,,,,8.0,,6,,19.3,,100.29,,,,,,Cloudy
2012-06-03 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,02:00,13.1,,11.0,,87,,,,9.0,,6,,19.3,,100.26,,,,,,Cloudy
2012-06-03 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,03:00,12.9,,10.6,,86,,,,13.0,,4,,19.3,,100.23,,,,,,Cloudy
2012-06-03 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,04:00,13.0,,10.4,,84,,,,8.0,,7,,19.3,,100.2,,,,,,Mostly Cloudy
2012-06-03 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,05:00,12.0,,9.9,,87,,,,,,0,,19.3,,100.24,,,,,,Mostly Cloudy
2012-06-03 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,06:00,13.6,,10.9,,84,,,,9.0,,9,,24.1,,100.25,,,,,,Mostly Cloudy
2012-06-03 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,07:00,14.6,,10.5,,76,,,,9.0,,15,,24.1,,100.25,,,,,,Mostly Cloudy
2012-06-03 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,08:00,14.9,,10.3,,74,,,,10.0,,13,,24.1,,100.24,,,,,,Mostly Cloudy
2012-06-03 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,09:00,16.1,,10.9,,71,,,,10.0,,11,,24.1,,100.2,,,,,,Mostly Cloudy
2012-06-03 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,10:00,17.7,,11.0,,65,,,,8.0,,13,,48.3,,100.19,,,,,,Mostly Cloudy
2012-06-03 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,11:00,18.2,,10.4,,60,,,,7.0,,11,,48.3,,100.14,,,,,,Mostly Cloudy
2012-06-03 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,12:00,18.4,,9.8,,57,,,,5.0,,9,,48.3,,100.12,,,,,,Mostly Cloudy
2012-06-03 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,13:00,18.9,,10.8,,59,,,,6.0,,24,,48.3,,100.07,,,,,,Mostly Cloudy
2012-06-03 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,14:00,19.6,,10.5,,56,,,,8.0,,24,,48.3,,100.04,,,,,,Mostly Cloudy
2012-06-03 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,15:00,18.5,,10.4,,59,,,,5.0,,24,,48.3,,100.02,,,,,,Mostly Cloudy
2012-06-03 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,16:00,18.3,,10.3,,60,,,,6.0,,33,,48.3,,100.01,,,,,,Mostly Cloudy
2012-06-03 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,17:00,17.8,,9.3,,57,,,,6.0,,30,,48.3,,100.03,,,,,,Mostly Cloudy
2012-06-03 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,18:00,16.6,,9.6,,63,,,,5.0,,30,,48.3,,100.13,,,,,,Mostly Cloudy
2012-06-03 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,19:00,15.3,,8.8,,65,,,,5.0,,28,,25.0,,100.2,,,,,,Mostly Cloudy
2012-06-03 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,20:00,14.1,,7.4,,64,,,,7.0,,32,,25.0,,100.27,,,,,,Mostly Cloudy
2012-06-03 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,21:00,13.8,,7.1,,64,,,,6.0,,28,,25.0,,100.29,,,,,,Mostly Cloudy
2012-06-03 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,22:00,13.6,,6.9,,64,,,,6.0,,30,,25.0,,100.32,,,,,,Cloudy
2012-06-03 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,3,23:00,13.3,,6.9,,65,,,,7.0,,30,,25.0,,100.31,,,,,,Mostly Cloudy
2012-06-04 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,00:00,12.8,,7.3,,69,,,,7.0,,33,,25.0,,100.34,,,,,,Cloudy
2012-06-04 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,01:00,11.9,,7.7,,75,,,,6.0,,19,,25.0,,100.33,,,,,,Rain
2012-06-04 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,02:00,11.8,,7.6,,75,,,,5.0,,22,,25.0,,100.32,,,,,,Cloudy
2012-06-04 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,03:00,11.5,,7.5,,76,,,,5.0,,24,,25.0,,100.32,,,,,,Rain Showers
2012-06-04 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,04:00,11.0,,7.6,,80,,,,6.0,,22,,19.3,,100.38,,,,,,Rain
2012-06-04 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,05:00,11.0,,8.0,,82,,,,5.0,,20,,19.3,,100.41,,,,,,Rain
2012-06-04 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,06:00,11.3,,8.2,,81,,,,5.0,,22,,24.1,,100.46,,,,,,Cloudy
2012-06-04 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,07:00,11.7,,7.9,,77,,,,5.0,,33,,24.1,,100.5,,,,,,Rain
2012-06-04 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,08:00,11.6,,8.3,,80,,,,5.0,,24,,19.3,,100.55,,,,,,Rain
2012-06-04 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,09:00,11.6,,7.7,,77,,,,4.0,,28,,24.1,,100.6,,,,,,Rain
2012-06-04 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,10:00,12.4,,7.5,,72,,,,6.0,,28,,24.1,,100.65,,,,,,Cloudy
2012-06-04 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,11:00,13.1,,7.4,,68,,,,5.0,,28,,24.1,,100.67,,,,,,Cloudy
2012-06-04 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,12:00,13.0,,7.3,,68,,,,5.0,,22,,24.1,,100.7,,,,,,Rain Showers
2012-06-04 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,13:00,13.0,,7.4,,69,,,,4.0,,24,,24.1,,100.75,,,,,,Rain
2012-06-04 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,14:00,14.3,,7.3,,63,,,,7.0,,20,,24.1,,100.73,,,,,,Cloudy
2012-06-04 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,15:00,15.8,,7.2,,57,,,,7.0,,22,,24.1,,100.73,,,,,,Mostly Cloudy
2012-06-04 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,16:00,16.0,,6.6,,54,,,,7.0,,22,,24.1,,100.71,,,,,,Mostly Cloudy
2012-06-04 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,17:00,15.9,,7.1,,56,,,,6.0,,22,,24.1,,100.71,,,,,,Mostly Cloudy
2012-06-04 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,18:00,16.5,,7.1,,54,,,,7.0,,15,,48.3,,100.74,,,,,,Mostly Cloudy
2012-06-04 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,19:00,16.3,,6.9,,54,,,,7.0,,20,,48.3,,100.77,,,,,,Mostly Cloudy
2012-06-04 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,20:00,15.6,,7.3,,58,,,,5.0,,13,,24.1,,100.8,,,,,,Mainly Clear
2012-06-04 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,21:00,14.5,,7.5,,63,,,,4.0,,15,,25.0,,100.84,,,,,,Mainly Clear
2012-06-04 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,22:00,14.6,,6.4,,58,,,,7.0,,17,,25.0,,100.83,,,,,,Mostly Cloudy
2012-06-04 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,4,23:00,14.6,,5.9,,56,,,,5.0,,11,,25.0,,100.83,,,,,,Cloudy
2012-06-05 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,00:00,13.8,,4.9,,55,,,,2.0,,13,,25.0,,100.83,,,,,,Cloudy
2012-06-05 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,01:00,13.7,,7.1,,64,,,,2.0,,15,,25.0,,100.82,,,,,,Cloudy
2012-06-05 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,02:00,12.7,,6.3,,65,,,,2.0,,13,,25.0,,100.82,,,,,,Mostly Cloudy
2012-06-05 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,03:00,11.4,,6.7,,73,,,,2.0,,15,,25.0,,100.85,,,,,,Mainly Clear
2012-06-05 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,04:00,10.7,,6.5,,75,,,,1.0,,13,,24.1,,100.87,,,,,,Mainly Clear
2012-06-05 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,05:00,10.7,,6.7,,76,,,,1.0,,13,,24.1,,100.94,,,,,,Mainly Clear
2012-06-05 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,06:00,12.6,,7.1,,69,,,,2.0,,15,,48.3,,100.98,,,,,,Mainly Clear
2012-06-05 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,07:00,14.3,,6.5,,59,,,,2.0,,20,,48.3,,100.99,,,,,,Mainly Clear
2012-06-05 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,08:00,15.9,,6.4,,53,,,,4.0,,26,,48.3,,101.02,,,,,,Mainly Clear
2012-06-05 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,09:00,17.4,,6.9,,50,,,,3.0,,19,,48.3,,101.01,,,,,,Clear
2012-06-05 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,10:00,18.8,,6.7,,45,,,,3.0,,19,,48.3,,100.99,,,,,,Mainly Clear
2012-06-05 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,11:00,19.8,,5.3,,39,,,,1.0,,26,,48.3,,101.0,,,,,,Mainly Clear
2012-06-05 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,12:00,20.3,,4.9,,36,,,,4.0,,20,,48.3,,100.97,,,,,,Mainly Clear
2012-06-05 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,13:00,21.3,,3.8,,32,,,,2.0,,15,,48.3,,100.93,,,,,,Mainly Clear
2012-06-05 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,14:00,21.6,,4.4,,32,,,,4.0,,7,,48.3,,100.88,,,,,,Mainly Clear
2012-06-05 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,15:00,21.9,,4.4,,32,,,,5.0,,11,,48.3,,100.83,,,,,,Mainly Clear
2012-06-05 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,16:00,22.6,,6.2,,35,,,,23.0,,4,,48.3,,100.75,,,,,,Mainly Clear
2012-06-05 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,17:00,22.2,,5.4,,34,,,,22.0,,15,,48.3,,100.74,,,,,,Mostly Cloudy
2012-06-05 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,18:00,20.9,,6.8,,40,,,,28.0,,11,,48.3,,100.76,,,,,,Rain Showers
2012-06-05 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,19:00,17.0,,10.3,,65,,,,3.0,,22,,24.1,,100.89,,,,,,Rain Showers
2012-06-05 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,20:00,15.6,,11.6,,77,,,,14.0,,9,,24.1,,100.88,,,,,,Rain Showers
2012-06-05 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,21:00,16.3,,9.9,,66,,,,8.0,,6,,25.0,,100.9,,,,,,Mostly Cloudy
2012-06-05 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,22:00,14.7,,11.0,,78,,,,36.0,,7,,25.0,,100.95,,,,,,Mostly Cloudy
2012-06-05 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,5,23:00,16.4,,9.3,,63,,,,6.0,,15,,25.0,,100.97,,,,,,Mostly Cloudy
2012-06-06 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,6,00:00,14.7,,7.9,,64,,,,3.0,,9,,25.0,,100.97,,,,,,Mostly Cloudy
2012-06-06 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,6,01:00,13.8,,7.2,,64,,,,3.0,,9,,25.0,,100.97,,,,,,Mostly Cloudy
