time:  42541.380037945 - 42541.302872115
time:  0.07806727400020463
2024-06-01 20:21:11,191 - ERROR - basehttp - basehttp.py - "POST /admin/main/manufactures/add/?_to_field=id&_popup=1 HTTP/1.1" 500 121359
2024-06-01 20:21:19,694 - INFO - middlewares - middlewares.py - time:  0.02724445899912098
2024-06-01 20:21:19,695 - INFO - basehttp - basehttp.py - "GET /admin/main/manufactures/add/?_to_field=id&_popup=1 HTTP/1.1" 200 3904
2024-06-01 20:21:19,743 - INFO - middlewares - middlewares.py - time:  0.018446394000420696
2024-06-01 20:21:19,744 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:21:25,046 - INFO - middlewares - middlewares.py - time:  0.09508585700132244
2024-06-01 20:21:25,047 - INFO - basehttp - basehttp.py - "GET /admin/main/manufactures/add/ HTTP/1.1" 200 8815
2024-06-01 20:21:25,106 - INFO - middlewares - middlewares.py - time:  0.017952864000108093
2024-06-01 20:21:25,107 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:21:35,909 - INFO - middlewares - middlewares.py - time:  0.04358467200108862
2024-06-01 20:21:35,909 - INFO - basehttp - basehttp.py - "GET /admin/main/categories/add/ HTTP/1.1" 200 9417
2024-06-01 20:21:35,951 - INFO - middlewares - middlewares.py - time:  0.015276540998456767
2024-06-01 20:21:35,952 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:22:23,087 - INFO - middlewares - middlewares.py - time:  0.0873203659994033
2024-06-01 20:22:23,090 - INFO - basehttp - basehttp.py - "GET /admin/main/categories/add/ HTTP/1.1" 200 9417
2024-06-01 20:22:23,156 - INFO - middlewares - middlewares.py - time:  0.021533822999117547
2024-06-01 20:22:23,156 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:22:29,741 - ERROR - log - log.py - Internal Server Error: /admin/main/categories/add/
Traceback (most recent call last):
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 688, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
